google translate review_text_value,review_text,review_rating,review_likes,application_id,review_datetime_utc,constructive,constructive_review,This review is about...
"Very bad experience to this app I pay early so my credit will increase but what happened is the opposite I just deposited 1000 to increase my credit limit. But my current limit was cleared and I kept on messaging my concern to customer service but until now they cannot solve my concern. At first, I recommend this app to my friends but what happened is such a disappointment, that's why I don't recommend this app.","Very bad experience to this app I pay early so my credit will increase but what happened is the opposite I just deposited 1000 to increase my credit limit. But my currently limit was cleared and I kept on messaging my concern to customer service but until now they cannot solve my concern. At first, I recommend this app to my friends but what happened is such a disappointment, that's why I don't recommend this app.",1,18,com.mocasa.ph,2023-01-20 03:20:47,1,1,transaction legitimacy
My experience is so very easy to installment a phone I got a new phone thanks very legit,My experience is so very easy to installment a phone I got a new phone thanks very legit,5,4,io.breezeventures.mb,2023-05-02 14:49:13,1,1,app installation
"Nice app, having difficulty only on face scanning after that smooth registration process.","Nice app, having difficulty only on face scanning after that smooth registration process.",4,0,com.tonik.mobile,2023-07-29 00:17:19,1,1,registration 
"Always, fixing a connection issue.","Always, fixing a connection issue.",1,0,www.mobile.bdo.com.ph,2023-01-27 07:49:29,1,1,loading speed
Fast transaction not too high interest,Fast transaction hindi sobrang taas ng interest,5,0,ph.onlineloans.mobile.android,2023-09-11 08:50:57,1,1,"transaction speed, loan interest"
nice up easy to loan,nice up easy to loan,5,0,com.plentina.app,2021-05-03 00:53:09,1,1,transaction speed
"truly this app 8s a loan shark, they are theathening you once you are delayed to pay your repayment and never stop sending random threatening message to your inbox such a terrible app","truly this app 8s a loan shark,they are theathening you once you are delayed to pay your repayment and never stop sending random threatening message to your inbox such a terrible app",1,0,com.pesoloan,2023-10-06 09:40:42,1,1,leniency
"Super convenient, easy to use, easy to process for verification, no waiting for (1 week) and no charges fee when you cash-in.👍🏻👍🏻 (for this app)","Super convenient, madali lang gamitin, madali lang rin makapag process for verification hindi pa maghihintay ng (1 week) at no charges fee pag mag ka cash-in.👍🏻👍🏻 (for this app)",5,0,com.palawanpay.ewallet,2023-05-02 07:40:02,1,1,transaction speed
"I've been using GoTyme Bank for a while now, and I'm really impressed with the services it offers. It's design makes it very efficient for transactions, and I can keep track of my finances using the app. The high-interest rate in the Savings option is also a plus!","I've been using GoTyme Bank for a while now, and I'm really impressed with the services it offers. It's design makes it very efficient for transactions, amd I can keep track of my finances using the app. The high-interest rate in the Savings option is also a plus!",5,10,ph.com.gotyme,2023-08-19 07:19:09,1,1,"user friendliness, feature accessibility, savings interest"
Quick and easy transaction..,Quick and easy transaction..,4,0,com.fronde.mbanking.android.pckg.bpi,2019-03-17 22:02:19,1,1,transaction speed
"Hope that we can open multiple accounts which we can also put labels on. Overall, ur app is user-friendly and i love ur high interest rate","Hope that we can open multiple accounts which we can also put labels on. Overall, ur app is user-friendly and i love ur high interest rate",4,1,ph.seabank.seabank,2023-08-31 05:52:07,1,1,"registration, user friendliness, savings interest"
Great app been using this since last year .For loads and emergency purchase if you don't have cash on hand they let me have a virtual credit card which is very convenient (Total Credit limit of 8k for now),Great app been using this since last year .For loads and emergency purchase if you don't have cash on hand they let me have a virtual credit card which is very convenient (Total Credit limit of 8k for now),5,3,com.mocasa.ph,2023-07-28 22:40:02,1,1,transaction speed
"This Plentina is great, the Load Interest is low on Smart.","Ang galing pala nitong Plentina, mababa ang Interest ng Load sa Smart.",5,0,com.plentina.app,2021-09-05 11:01:19,1,1,loan interest
Thank you for making life easier q.,Thank you napadali mo buhay q.,5,0,ph.seabank.seabank,2023-07-31 18:05:57,1,1,user friendliness
Bank transfer insta pay have a fees how worse digital bank!!!!!!,Bank transfer insta pay have a fees how worse digital bank!!!!!!,1,0,ph.uniondigital.superapp,2023-05-22 01:50:13,1,1,transaction fees
"Difficult to use, customer service is generally unhelpful","Difficult to use, customer service is generally unhelpful",1,0,com.fronde.mbanking.android.pckg.bpi,2019-06-23 03:16:29,1,1,"user friendliness, customer service"
"Thank you OLP! for approving my loan..you only need to apply through the link, maybe it's faster because when you use their app, it takes a long time to confirm..you can count on it when you're in a pinch..and one of the things I like about OLP is that they only take 45 for 1000, you can immediately transfer 955 to your gcash..and you just return 1000 within 10 days, not bad, right..thank you OLP!","Thank you OLP! for approving my loan..kailangan sa link lang mag apply siguro para mas mabilis kasi pag sa app nila tagal pati confirmation..maaasahan mo tlga kapag gipit ka..at isa sa nagustuhan ko ky OLP, sa 1000 is 45 lang kinukuha nila makakarcvd ka kaagad ng 955 sa gcash mo.. at ibbalik mo lang ng 1000 sakana within 10days not bad diba..thank you OLP!",5,0,ph.onlineloans.mobile.android,2023-09-27 21:46:04,1,1,transaction approval
Very fast system,Very fast system,5,1,ph.com.gotyme,2023-09-24 21:54:23,1,1,transaction speed
Easy to communicate with :) approved immediately my cash loan trusted,Easy to communicate with :) approved immediately my cash loan trusted,5,1,io.breezeventures.mb,2023-01-21 05:04:13,1,1,"transaction speed, transaction approval"
easy and in time that you need they give,easy and in time that you need they give,5,0,com.wow.pera,2023-08-31 23:17:55,1,1,transaction speed
It's okay at first. But after a few days of using it. The service is not good because it is not updated.,It's okay at first. But after few days of using it. The service is not good because it's not updated.,1,0,ph.com.bdo.retail,2023-10-11 07:53:53,1,1,feature accessibility
Not all accounts are showing and not able to add my accounts in new app. This older app is much much better to use.,Not all accounts is showing and not able to add my accounts in new app. This older app is much much better to use.,5,0,www.mobile.bdo.com.ph,2023-08-25 01:41:50,1,1,feature accessibility
I'm excited to use their app so I downloaded it! Then I found out that this GoTyme Bank has a free transfer to other banks three times per week and the rewards here can be converted to cash. So download it too. And create a Go Save to enjoy the 5% interest rate p.a on your savings 💙 🥰🥰,Excited na akong gamitin tong app nila kaya napa download na din ako! Tapos nalaman ko pa na ang itong GoTyme Bank ay may pa free transfer to other bank three times per week to and pwede pang i-convert to cash ang rewards dito oh. Kaya download niyo na rin to. And create na rin kayo ng Go Save para ma enjoy ang 5% interest rate p.a sa savings niyo 💙 🥰🥰,5,2,ph.com.gotyme,2023-08-18 15:11:44,1,1,user incentives
